name,N,v_max,f_bul,f_gas,log_SBdisk,kappa_outer,kappa_center,kappa_mean,F_median,F_mean,F_inner,F_outer,mean_resid,rms_resid,corr
NGC6503,31,121.0,0.0,0.11972512596408431,1.7996998508649846,0.9856342035272123,0.4991822746678223,0.7771186030525934,0.5,0.5,0.5,0.5,17.78214131834194,22.749528940855125,0.6019981319771943
NGC6674,15,291.0,0.6614375488826039,0.06846509787349393,1.9082360132809515,0.9902354335853516,0.5537991847653547,0.7969459056278847,0.5,0.5,0.5,0.5,43.9232745217842,47.749961706195805,0.8934178308963823
NGC6789,4,60.4,0.0,0.18710307458779782,1.7698202577635922,0.9374167614685228,0.9216939646143997,0.9345937397029084,0.5,0.5,0.5,0.5,18.690516152185207,18.86467753170013,nan
NGC6946,58,181.0,0.9891515201789998,0.03931867001910041,2.3058172028895867,1.0031343966774078,0.4180758425744108,0.8009762044822853,0.5,0.5,0.5,0.5,-13.179761004272711,27.136667443750948,0.7527646408966431
NGC7331,36,257.0,0.15613419272743564,0.03912734850559532,2.4090046957336604,0.9801285839717511,0.5524907678631135,0.7799013738731577,0.5,0.5,0.5,0.5,-33.13907696442023,41.818615528688696,0.8312133823151894
NGC7793,46,116.0,0.0,0.04639348375594931,2.5041699011311462,0.9798788651547222,0.1758049858505515,0.5529912982283524,0.5,0.5,0.5,0.5,7.398027471020427,18.15891709606471,0.9356864332990297
NGC7814,18,265.0,0.9869504099193024,0.010044693235616513,1.902082917605706,0.9995972443638796,0.554282577131731,0.8046881475672236,0.5,0.5,0.5,0.5,-4.629938676842836,31.082254148179477,0.8061757318898812
PGC51017,6,20.5,0.0,0.3162485218416203,1.1064628837961212,0.8991894092373207,0.7277364372909186,0.8273350716075378,0.5,0.5,0.5,0.5,0.18865287323924065,5.003582642610714,-0.23342134630161737
UGC00128,22,134.0,0.0,0.3442691462347933,0.8818463977185592,1.0030726907238423,0.4576941910042388,0.744229638526373,0.5,0.5,0.5,0.5,36.30716592905549,39.57767667651578,0.7380904418185651
UGC00191,9,83.85,0.0,0.15257865447633656,1.651992364078557,0.7368186650364776,0.43212794646546926,0.5688540599692777,0.5,0.5,0.5,0.5,19.53508701376009,20.90531981655949,0.9803910541227516
UGC00634,4,108.0,0.0,0.44552581785119005,0.6280481732796692,0.9499594635376772,0.9311204194356445,0.9465438145587937,0.5,0.5,0.5,0.5,39.20019312246664,39.905245042179246,nan
UGC00731,12,74.0,0.0,0.5964093211874387,0.2946665927081243,0.9033842582878207,0.5307505065982043,0.7090160154385656,0.5,0.5,0.5,0.5,19.392357788127722,21.64810052588783,0.49822060594047296
UGC00891,5,63.75,0.0,0.4976537778069218,0.615950051656401,0.8918138406872197,0.8434843246590404,0.8751208358815366,0.5,0.5,0.5,0.5,16.67925336307411,16.6962376472527,0.9847045150765824
UGC01230,11,113.0,0.0,0.2775143404754255,1.312811826212088,0.877404901482691,0.45215669061132513,0.6391773926278838,0.5,0.5,0.5,0.5,32.36097241283504,34.855240766950345,0.7975982595503819
UGC01281,25,56.9,0.0,0.3050916575393169,1.002925952084535,0.8701537169136617,0.19603841458876614,0.5074560321058241,0.5,0.5,0.5,0.5,10.775121780282605,12.749974630898445,0.9272946985814072
UGC02023,5,58.8,0.0,0.11990428403096506,1.4182681378038011,0.8839740411392543,0.8445637345429912,0.8704252054789035,0.5,0.5,0.5,0.5,5.798415655270832,6.00171185224684,0.9746961656761552
UGC02259,8,90.0,0.0,0.2016566736728672,1.2324515404375367,0.8954130117727954,0.6502094646788652,0.7812293973065764,0.5,0.5,0.5,0.5,26.5459569280001,27.37734851902454,0.36860063328026393
UGC02455,8,61.0,0.0,0.06674556147186063,2.0577374029739732,0.7837860217693711,0.637163173424616,0.7121452760436912,0.5,0.5,0.5,0.5,-26.12926480343749,26.76979442709476,0.7982187470222437
UGC02487,17,383.0,0.39680380494772616,0.027103114786342836,1.862660502392708,1.004733591428646,0.6081202445417451,0.8136445765431157,0.5,0.5,0.5,0.5,75.0916330929308,81.50928772958393,0.9764809059771429
UGC02885,19,305.0,0.8923990856015522,0.08450534731277892,2.0936473351323777,0.9821204688622851,0.4994089772710393,0.7589783352435384,0.5,0.5,0.5,0.5,21.37567863048089,33.94202394499295,0.6207499168669756
UGC02916,43,218.0,0.9914125928547424,0.04466989449818466,1.9048442976089066,0.9469243661587371,0.45476848982446416,0.6841494510067836,0.5,0.5,0.5,0.5,-8.062201422938498,35.85070457270712,0.3806815375168524
UGC02953,115,319.0,0.9777006494360264,0.011080881539158783,2.938639932916537,0.8679532845045475,0.33217997222845985,0.6096283555345199,0.5,0.5,0.5,0.5,-0.12331618524693623,45.68982025274722,0.5876384257873954
UGC03205,48,237.0,0.977793319733888,0.02877199881732814,2.3143621469963103,0.8596504370636431,0.3700537404783464,0.6537973701753489,0.5,0.5,0.5,0.5,23.617343016699408,34.77912988816231,0.6432308657380363
UGC03546,30,262.0,0.9566887158023929,0.012793380101092579,2.8218351369044297,0.9225327696967358,0.5284917580282283,0.6977942330801863,0.5,0.5,0.5,0.5,-34.93912433620802,60.27348703997623,0.8512325218423887
UGC03580,47,131.0,0.9481778068733147,0.08018539958459271,2.209796992934814,0.8284553332567259,0.28644079905038267,0.5038735113794591,0.5,0.5,0.5,0.5,-4.501502030344028,44.71760942828989,-0.4604796459706087
UGC04278,25,92.8,0.0,0.13811067879679376,1.2916707089666013,0.8909498134640974,0.2643317761582076,0.5557513529604701,0.5,0.5,0.5,0.5,12.135915035764393,18.556298285643003,0.5636090917292937
UGC04305,22,37.3,0.0,0.23047807715548424,1.2966871237724018,0.9948476794424395,0.43511996071044867,0.7292536208604076,0.5,0.5,0.5,0.5,-4.898588943925977,9.69216551224264,0.3844083543819045
UGC04325,8,92.7,0.0,0.16083056843777227,1.5021368104679955,0.8899813389790442,0.643305094238659,0.7736016328114015,0.5,0.5,0.5,0.5,25.217759367781202,27.179055493378957,0.40794609181734104
UGC04483,8,24.3,0.0,0.47776453309077305,1.0116912487390595,0.8298123160798423,0.6156415863156468,0.7264187758591898,0.5,0.5,0.5,0.5,2.7181166709242746,2.8840117259144424,0.9580365784261506
UGC04499,9,74.3,0.0,0.2791028065539156,1.1904017400189884,0.8598510302097252,0.6042579037566682,0.7332601213066354,0.5,0.5,0.5,0.5,9.798375659557951,10.71084915193221,0.7835663247627461
UGC05005,11,100.0,0.0,0.29439720418063203,1.1103539826640023,0.7971457200715218,0.417756425746873,0.5853529676429159,0.5,0.5,0.5,0.5,18.72503597121509,22.092267433455664,0.9547478888848321
UGC05253,73,248.0,0.9967287960946803,0.015610507496963381,2.4849505955063833,0.870349881359775,0.3959632220685708,0.6096248103498928,0.5,0.5,0.5,0.5,-18.60279669353072,37.92352054939519,0.5801761282772177
UGC05414,6,61.4,0.0,0.20413838348704927,1.378851946448881,0.8589556032035102,0.7599975133843949,0.8174286803027218,0.5,0.5,0.5,0.5,8.775947460800504,8.928310938780315,0.9871525365615124
UGC05716,12,74.7,0.0,0.47882690742971845,0.6869935662646786,0.91570140024909,0.5469163284488439,0.7262705830627815,0.5,0.5,0.5,0.5,17.797127197368912,18.926094842863595,0.4478991134540826
UGC05721,23,82.6,0.0,0.2779068904919991,1.9247565044013764,0.9641511951087866,0.38610753379727575,0.6616453098069048,0.5,0.5,0.5,0.5,21.147136274606826,23.838828939378715,0.6846644001552826
UGC05750,11,78.9,0.0,0.2022860648585641,1.0869290240483647,0.6939888810686783,0.3465489449998233,0.49357504549153836,0.5,0.5,0.5,0.5,21.596839014290865,25.796150627171823,0.9814049033191944
UGC05764,10,55.8,0.0,0.5870017430187825,0.5913985512812487,0.9124044888990449,0.5983427016070869,0.7535225596262415,0.5,0.5,0.5,0.5,16.715372683655115,18.220963790858377,0.34716671251602954
UGC05829,11,68.6,0.0,0.37363617460853843,0.7578789231916476,0.8119817764142827,0.48157248060254,0.6361654288906202,0.5,0.5,0.5,0.5,9.426943364928087,10.168582396700435,0.9358563043940605
UGC05918,8,44.5,0.0,0.268549812236308,0.7639625099158301,0.8543137039865887,0.6444396026170058,0.7542784341051683,0.5,0.5,0.5,0.5,12.029023185169125,12.36431664039567,0.7587850659339954
UGC05986,15,116.0,0.0,0.10044091602127765,1.795184589682424,0.9777574484460771,0.49804992421104544,0.7261466386907769,0.5,0.5,0.5,0.5,21.31657228060131,24.002319977596727,0.9032128152351288
UGC05999,5,100.0,0.0,0.3804487116854879,0.8329876500120023,0.9048320753389707,0.854963107509582,0.887581168358406,0.5,0.5,0.5,0.5,26.191290347916755,27.222843542601705,0.057597603719397865
UGC06399,9,87.6,0.0,0.13853016869939838,1.3321606245924575,0.8424225201140771,0.596802047355173,0.7193529949203169,0.5,0.5,0.5,0.5,16.470719291456362,17.08028035118202,0.8732143292853433
UGC06446,17,84.9,0.0,0.36531028326276643,1.024023624941817,0.9790641535968047,0.4955842387805741,0.7278454703558234,0.5,0.5,0.5,0.5,21.377309788831507,23.78516761720224,0.3471770587908096
UGC06614,13,205.0,0.9771560567889684,0.0563975089485314,1.6188728795151268,0.8712199326905607,0.5205080465644842,0.672328550021581,0.5,0.5,0.5,0.5,20.450126001956964,57.580935008609984,-0.9256939400646308
UGC06628,7,42.3,0.0,0.13054137587542813,1.3605393194651725,0.8941634853109228,0.7218756927935202,0.8158106548043246,0.5,0.5,0.5,0.5,-2.566256829303565,9.112319889567628,-0.33366906207377706
